청구일,종목명,상태,자본금(백만),매출액(백만),당기순이익(백만),주간사,주업종,수요예측일,희망공모가(원),확정공모가,공모금액(백만),예측일,공모희망가(원),공모가(원),공모금액(백만원),기관경쟁률,의무보유확약,공모주일정,희망공모가,청약경쟁률,분석,신규상장일,현재가(원),전일비(%),공모가대비등락률(%),시초가(원),시초/공모(%),첫날종가(원),
2005/08/31,더베이직하우스,상장,"3,700",0,0,대우증권,"근무복, 작업복 및 유사 의복 제조",2005.12.01~-,"9,000~11,000","11,000","44,000",2005.12.01,"9,000~11,000","11,000","44,000",,-,,,,,,,,,,,,
2005/08/31,우진ACT,상장,"2,700","44,869","4,617",교보증권,그외 기타 플라스틱제품 제조업,2005.11.30~-,"6,000~8,000","8,300","16,600",2005.11.30,"6,000~8,000","8,300","16,600",,-,,,,,,,,,,,,
2005/08/30,젠트로,상장,"1,540","26,753","1,189",키움증권,기타 건축용 플라스틱 조립제품 제,,,,,,,,,,,,,,,,,,,,,,
2005/08/30,와이엔텍,상장,"4,350","21,213","4,181",교보증권,지정 폐기물 처리업,2005.12.06~-,"2,300~2,700","2,700","10,098",2005.12.06,"2,300~2,700","2,700","10,098",,-,2005.12.13~12.15,"2,300~2,700",261.52 : 1,,,,,,,,,
2005/08/30,엠비즈네트웍스글로벌,상장,"1,661","16,588","1,539",한국1,데이터베이스 및 온라인 정보제공,,,,,,,,,,,,,,,,,,,,,,
2005/08/29,수성,상장,"2,863","11,191",850,부국증권,산업용 트럭 및 적재기 제조업,2005.11.30~-,"2,500~3,100","3,000","7,422",2005.11.30,"2,500~3,100","3,000","7,422",,-,,,,,,,,,,,,
2005/08/26,모젬,상장,"2,040","29,583","6,214",대한투자증권,방송 및 무선통신기기 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/08/26,맥스엔지니어링,상장,"1,425","6,389",523,한양증권,그외 기타 의료용 기기 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/08/17,바이로메드,상장,"3,734",585,"-1,247",현대증권,의학 및 약학 연구 개발업,2005.12.19~-,"14,000~17,000","15,000","28,350",2005.12.19,"14,000~17,000","15,000","28,350",,-,2005.12.21~12.23,"14,000~17,000",430.79  : 1,,,,,,,,,
2005/08/12,와토스코리아,상장,"1,050","15,210","3,014",SK증권,위생용 플라스틱제품 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/08/10,범우이엔지,상장,"1,520","36,867","3,016",한국,"증류기, 열교환기 및 가스발생기",,,,,,,,,,,,,,,,,,,,,,
2005/08/05,팬엔터테인먼트,상장,"1,500","16,523","2,395",세종증권,방송프로그램 제작업,,,,,,,,,,,,,,,,,,,,,,
2005/08/02,엠피씨,상장,"2,600","62,742","2,539",교보증권,텔레마케팅 서비스업,2005.11.23~-,"3,600~4,500","4,300","7,740",2005.11.23,"3,600~4,500","4,300","7,740",,-,2005.11.30~12.02,"3,600~4,500",1193.86 : 1,,,,,,,,,
2005/07/20,유진테크,상장,"1,912","16,999","4,565",현대증권,반도체 제조용 기계 제조업,2005.12.27~-,"7,000~8,000","7,800","7,644",2005.12.27,"7,000~8,000","7,800","7,644",,-,2006.01.04~01.06,"7,000~8,000",758.11 : 1,,,,,,,,,
2005/07/20,바이오니아,상장,"4,350","9,228","-2,773",대우증권,생물학적 제제 제조업,2005.12.14~-,"6,000~11,000","11,000","22,000",2005.12.14,"6,000~11,000","11,000","22,000",,-,2005.12.19~12.21,"6,000~11,000",287.38 : 1,,,,,,,,,
2005/07/14,이엠따블유안테나,상장,"2,249","23,215","3,148",한화증권,방송 및 무선통신기기 제조업,2005.11.09~-,"9,000~11,000","11,000","12,923",2005.11.09,"9,000~11,000","11,000","12,923",,-,2005.11.15~11.17,"9,000~11,000",705.65 : 1,,,,,,,,,
2005/07/06,성일텔레콤,상장,"4,569","119,834","3,020",교보증권,방송 및 무선통신기기 제조업,2005.10.06~-,"3,600~4,000","3,600","6,704",2005.10.06,"3,600~4,000","3,600","6,704",,-,,,,,,,,,,,,
2005/07/05,크리스탈지노믹스,상장,"1,999","1,728","-1,757",대우증권,의학 및 약학 연구 개발업,2005.12.22~-,"18,000~23,000","18,000","22,680",2005.12.22,"18,000~23,000","18,000","22,680",,-,2005.12.27~12.29,"18,000~23,000",700.52 : 1,,,,,,,,,
2005/07/05,두올산업,상장,"15,000","35,488","1,047",메리츠증권,기타 자동차부품 제조업,2005.10.06~-,"1,200~1,600","1,600","2,080",2005.10.06,"1,200~1,600","1,600","2,080",,-,,,,,,,,,,,,
2005/06/30,자연과환경,상장,"2,000","13,579","1,908",하나증권,친환경소재 개발업체,2005.11.01~-,"3,000~4,000","3,700","3,700",2005.11.01,"3,000~4,000","3,700","3,700",,-,2005.11.08~11.10,"3,000~4,000",379.96 : 1,,,,,,,,,
2005/06/29,인프라웨어,상장,"2,745","5,621","2,022",대우증권,"기타 소프트웨어 자문, 개발 및 공",2005.10.12~-,"6,000~7,000","7,300","15,929",2005.10.12,"6,000~7,000","7,300","15,929",,-,,,,,,,,,,,,
2005/06/24,서린바이오사이언스,상장,"1,289","12,718","1,032",대신증권,의료 전문 및 과학기기 도매업,2005.09.29~-,"10,000~12,000","10,000","11,212",2005.09.29,"10,000~12,000","10,000","11,212",,-,,,,,,,,,,,,
2005/06/22,아바코,상장,"2,845","53,296","6,717",현대증권,일반목적용 기계 제조업,2005.09.21~-,"5,500~6,400","5,700","14,308",2005.09.21,"5,500~6,400","5,700","14,308",,-,2005.09.28~09.30,"5,500~6,400",533.72 : 1,,,,,,,,,
2005/06/15,에스에스씨피,상장,"5,954","93,973","7,050",미래에셋증권,그외 기타 분류안된 화학제품 제조,2005.09.27~-,"6,000~8,000","7,700","26,885",2005.09.27,"6,000~8,000","7,700","26,885",,-,,,,,,,,,,,,
2005/06/03,아이피에스,상장,"5,855","41,435","8,953",동양증권,반도체 제조용 기계 제조업,2005.10.25~-,"8,000~9,000","9,000","26,369",2005.10.25,"8,000~9,000","9,000","26,369",,-,,,,,,,,,,,,
2005/05/30,엘오티베큠,상장,"1,905","33,335","4,830",한투증권,반도체 제조용 기계 제조업,2005.09.13~-,"7,000~8,500","7,700","9,940",2005.09.13,"7,000~8,500","7,700","9,940",,-,2005.09.21~09.23,"7,000~8,500",476.78 : 1,,,,,,,,,
2005/05/09,한국오에이,상장,"4,000","60,100","3,100",신흥증권,금속가구 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/05/09,한미반도체,상장,"6,300","69,600","14,800",굿모닝신한,반도체 및 기타 전자부품 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/05/06,이노칩테크놀로지,상장,"2,732","18,810","3,752",대우증권,그외 기타 전자부품 제조업,2005.11.17~-,"11,000~15,000","14,500","19,807",2005.11.17,"11,000~15,000","14,500","19,807",,-,2005.11.23~11.25,"11,000~15,000",617.68 : 1,,,,,,,,,
2005/05/06,이상네트웍스,상장,"1,300","8,176","1,589",현대증권,기타 상품 중개업,2005.09.12~-,"10,000~12,000","9,500","9,500",2005.09.12,"10,000~12,000","9,500","9,500",,-,2005.09.21~09.23,"10,000~12,000",527 : 1,,,,,,,,,
2005/04/27,하나마이크론,상장,"4,250","91,290","7,759","대우증권,대우증권",전자집적회로 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/04/21,화우테크놀러지,상장,"2,250","14,423","2,245",우리투자１,그외 기타 분류 안된 특수목적용,,,,,,,,,,,,,,,,,,,,,,
2005/04/15,위트콤,상장,"2,134","12,405","2,962",현대증권,"기타 소프트웨어 자문, 개발 및 공",,,,,,,,,,,,,,,,,,,,,,
2005/04/15,아이디에스,상장,"3,935","266,321","31,508",교보증권,액정표시장치 제조업,2005.11.09~-,"13,000~16,000","13,500","27,000",2005.11.09,"13,000~16,000","13,500","27,000",,-,2005.11.16~11.18,"13,000~16,000",225.75 : 1,,,,,,,,,
2005/04/06,실리샌드,상장,"2,240","21,742","2,100",한화증권,그외 기타 전자부품 제조업,2005.09.13~-,"4,500~5,500","4,500","5,040",2005.09.13,"4,500~5,500","4,500","5,040",,-,2005.09.21~09.23,"4,500~5,500",273.47 : 1,,,,,,,,,
2005/03/31,루미마이크로,상장,"2,250","26,815","7,783",교보증권,"다이오드, 트랜지스터 및 유사반도",2005.10.25~-,"6,000~9,000","6,600","12,804",2005.10.25,"6,000~9,000","6,600","12,804",,-,,,,,,,,,,,,
2005/03/30,우리이티아이,상장,"7,000","29,294","8,116",미래에셋증권,전구 및 램프 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/29,모두투어네트워크,상장,"1,700","31,630","2,861",신영증권,일반 및 국제 여행사업,,,,,,,,,,,,,,,,,,,,,,
2005/03/28,테이크시스템즈,상장,"1,513","18,199","3,092",미래에셋증권,반도체 제조용 기계 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/28,케이엘테크,상장,"2,002","15,680","5,031",미래에셋증권,액정표시장치 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/24,디아이디,상장,"6,588","126,591","7,054",SK증권,액정표시장치 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/22,산양전기,상장,"4,150","156,506","13,317",삼성증권,인쇄회로판 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/18,아리온테크놀로지,상장,"2,311","54,394","4,306",동양증권,"방송수신기 및 기타 영상, 음향기",,,,,,,,,,,,,,,,,,,,,,
2005/03/16,참테크,상장,"1,700","99,641","8,185",교보증권,방송 및 무선통신기기 제조업,2005.09.13~-,"11,000~13,000","9,700","14,162",2005.09.13,"11,000~13,000","9,700","14,162",,-,2005.09.21~09.23,"11,000~13,000",362.36 : 1,,,,,,,,,
2005/03/16,온타임텍,상장,"1,246","8,144","2,589",동원증권,"기타 소프트웨어 자문, 개발 및 공",,,,,,,,,,,,,,,,,,,,,,
2005/03/11,씨디네트웍스,상장,"3,200","18,774","4,423",현대증권,"기타 소프트웨어 자문, 개발 및 공",,,,,,,,,,,,,,,,,,,,,,
2005/03/10,카엘,상장,"2,711","10,910","4,038",우리증권,반도체 제조용 기계 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/03/08,메디포스트,상장,"1,830","17,490","1,014",대우증권,생물학적 제제 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/02/24,쏠리테크,상장,"3,152","62,467","8,057",동원증권,방송 및 무선통신기기 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/02/22,나모텍,상장,"1,416","70,497","7,053",대우증권,액정표시장치 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/02/21,플랜티넷,상장,"1,663","26,979","11,128",대우증권,"기타 소프트웨어 자문, 개발 및 공",,,,,,,,,,,,,,,,,,,,,,
2005/02/21,해빛정보,상장,"3,875","26,671","8,036",교보증권,광섬유 및 광학요소 제조업,,,,,,,,,,,,,,,,,,,,,,
2005/02/21,가온미디어,상장,"2,875","110,708","12,198",미래에셋증권,"방송수신기 및 기타 영상, 음향기",,,,,,,,,,,,,,,,,,,,,,
2004/12/30,아이씨코퍼레이션,상장,"13,569",0,0,한양증권,폐기물 처리 및 오염방지시설 건설,,,,,,,,,,,,,,,,,,,,,,
2004/11/30,대한제강,상장,"15,748","343,997","39,719",삼성증권,제철 및 제강업,,,,,,,,,,,,,,,,,,,,,,
2004/10/29,이노와이어리스,상장,"1,400","10,469","3,633",동원증권,방송 및 무선통신기기 제조업,2005.01.18~-,"11,000~14,000","13,400(확정)","11,000",2005.01.18,"11,000~14,000","13,400(확정)","11,000",,-,,,,,,,,,,,,
2004/10/29,에이블씨엔씨,상장,"1,690","12,959","2,193",미래에셋증권,화장품 제조업,2005.01.11~-,"18,000~24,000","20,000(확정)","14,774",2005.01.11,"18,000~24,000","20,000(확정)","14,774",,-,,,,,,,,,,,,
2004/10/29,엠에이티,상장,"2,938","6,685",676,동양증권,반도체 제조용 기계 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/10/28,동양계전공업,상장,"2,750","123,367","8,706",교보증권,기타 발전기 및 전기변환장치 제조,2005.01.15~-,"7,000~9,000","7,100(확정)","16,520",2005.01.15,"7,000~9,000","7,100(확정)","16,520",,-,,,,,,,,,,,,
2004/10/28,비올디벨로퍼즈,상장,"2,150","10,428","3,100",한화증권,비감광성 기록용 매체 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/10/27,에이디피엔지니어링,상장,"2,539","44,910","1,814",우리증권,반도체 제조용 기계 제조업,2005.01.13~-,"10,000~10,500","10,500(확정)","13,221",2005.01.13,"10,000~10,500","10,500(확정)","13,221",,-,,,,,,,,,,,,
2004/10/26,이엠엘에스아이,상장,"2,940","69,559","10,777",대우증권,전자집적회로 제조업,2005.01.13~-,-,"18,000(확정)","31,800",2005.01.13,-,"18,000(확정)","31,800",,-,,,,,,,,,,,,
2004/10/22,디보스,상장,"1,948","45,498","1,724",동양증권,"방송수신기 및 기타 영상, 음향기",,,,,,,,,,,,,,,,,,,,,,
2004/10/22,서산,상장,"1,300","45,165","2,441",미래에셋증권,콘크리트 관 및 조립구조재 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/10/22,에스엔유프리시젼,상장,"1,537","7,858","1,042",동원증권,그외 기타 분류 안된 특수목적용,,,,,,,,,,,,,,,,,,,,,,
2004/09/30,인터넷엠비씨,상장,"10,000","14,697","1,948",미래에셋증권,데이터베이스 및 온라인 정보제공,,,,,,,,,,,,,,,,,,,,,,
2004/09/24,도움,상장,"2,050","49,983","2,718",미래에셋증권,방송 및 무선통신기기 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/09/23,디이엔티,상장,"3,303","22,360","3,168",대우증권,반도체 제조용 기계 제조업,2005.01.10~-,"4,200~5,000","4,000(확정)","7,114",2005.01.10,"4,200~5,000","4,000(확정)","7,114",,-,,,,,,,,,,,,
2004/07/29,인프라밸리,상장,"1,737","29,433","5,107",교보증권,"기타 소프트웨어 자문, 개발 및 공",2004.12.28~-,"10,000~12,000","8,400(확정)","12,820",2004.12.28,"10,000~12,000","8,400(확정)","12,820",,-,,,,,,,,,,,,
2004/07/29,한창산업,상장,"1,800","29,075","2,852",LG투자증권,"기타 비철금속 압연, 압출 및 연신",2005.01.11~-,"2,300~2,700","2,400(확정)","3,680",2005.01.11,"2,300~2,700","2,400(확정)","3,680",,-,,,,,,,,,,,,
2004/06/25,텔레칩스,상장,"3,211","26,956","4,215",대우증권,전자집적회로 제조업,2004.11.25~-,"5,000~6,000","4,700","8,089",2004.11.25,"5,000~6,000","4,700","8,089",,-,,,,,,,,,,,,
2004/06/23,비아이이엠티,상장,"2,377","16,840","1,354",대신증권,기계장비 조립용 플라스틱제품 제,2004.12.23~-,"3,700~4,500","3,000(확정)","4,560",2004.12.23,"3,700~4,500","3,000(확정)","4,560",,-,,,,,,,,,,,,
2004/06/15,미래컴퍼니,상장,"2,684","31,286","7,789",LG투자증권,반도체 제조용 기계 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/06/11,대주전자재료,상장,"3,289","29,193","1,456",한투증권,그외 기타 전자부품 제조업,2004.11.25~-,"3,200~4,000","3,000","5,264",2004.11.25,"3,200~4,000","3,000","5,264",,-,,,,,,,,,,,,
2004/06/11,신지소프트,상장,"1,350","8,792","4,368",미래에셋증권,"기타 소프트웨어 자문, 개발 및 공",2004.10.12~-,"9,000~12,000","9,000(확정)","6,300",2004.10.12,"9,000~12,000","9,000(확정)","6,300",,-,,,,,,,,,,,,
2004/05/20,케이에스피,상장,"3,650","10,289","1,816",동원증권,내연기관 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/05/04,토비스,상장,"2,206","25,734","2,015",브릿지1증권,"방송수신기 및 기타 영상, 음향기",,,,,,,,,,,,,,,,,,,,,,
2004/05/04,넥스트인스트루먼트,상장,"4,050","46,337","5,123",교보증권,반도체 제조용 기계 제조업,2004.11.23~-,"3,200~4,100","2,800","6,480",2004.11.23,"3,200~4,100","2,800","6,480",,-,,,,,,,,,,,,
2004/05/03,메가스터디,상장,"2,353","45,972","15,143",굿모닝신한증권,방문 및 통신 교육 학원,2004.11.30~-,"19,000~23,000","18,500(확정)","25,722",2004.11.30,"19,000~23,000","18,500(확정)","25,722",,-,,,,,,,,,,,,
2004/04/19,국일제지,상장,"5,200","43,820","6,890",현대증권,기타 종이 및 판지 제조업,2004.10.06~-,-,"15,000(확정)","6,000",2004.10.06,-,"15,000(확정)","6,000",,-,,,,,,,,,,,,
2004/04/19,손오공,상장,"4,276","57,964","5,564",한양증권,장난감 제조업,2004.12.17~-,"9,000~11,000","9,300","13,032",2004.12.17,"9,000~11,000","9,300","13,032",,-,2004.12.27~12.29,"9,000~11,000",,,,,,,,,,
2004/04/12,디지탈디바이스,상장,"1,634","35,467","2,001",우리증권,"방송수신기 및 기타 영상, 음향기",2004.10.12~-,"3,500~4,500","3,100(확정)","3,500",2004.10.12,"3,500~4,500","3,100(확정)","3,500",,-,,,,,,,,,,,,
2004/04/09,모빌리언스,상장,"2,328","24,136","4,050",교보증권,"기타 소프트웨어 자문, 개발 및 공",2004.11.24~-,"6,500~8,500","4,700","7,800",2004.11.24,"6,500~8,500","4,700","7,800",,-,,,,,,,,,,,,
2004/04/08,코아로직,상장,"2,290","41,089","11,825",미래에셋증권,전자집적회로 제조업,-~-,"28,000~32,000","23,000(확정)","26,450",-,"28,000~32,000","23,000(확정)","26,450",,-,,,,,,,,,,,,
2004/04/07,디엠에스,상장,"2,538","56,500","10,448",한화증권,반도체 제조용 기계 제조업,2004.09.06~-,-,"28,400(확정)","36,920",2004.09.06,-,"28,400(확정)","36,920",,-,,,,,,,,,,,,
2004/04/02,화인에이티씨,상장,"1,980","20,649","1,702",LG투자증권,그외 기타 분류 안된 특수목적용,2004.11.15~-,"2,800~3,200","2,800(예정)","3,052",2004.11.15,"2,800~3,200","2,800(예정)","3,052",,-,,,,,,,,,,,,
2004/04/02,아이크래프트,상장,"1,532","41,993","5,489",미래에셋증권,"기타 소프트웨어 자문, 개발 및 공",2004.12.15~-,"6,500~8,000","6,000","5,438",2004.12.15,"6,500~8,000","6,000","5,438",,-,,,,,,,,,,,,
2004/03/31,진화글로텍,상장,"3,500","33,589","2,805",대한투자증권,"고무, 화학섬유 및 플라스틱 성형",,,,,,,,,,,,,,,,,,,,,,
2004/03/30,케이이엔지,상장,"2,995","24,961","2,373",동양증권,반도체 제조용 기계 제조업,2004.10.07~-,"3,000~4,000","2,700(확정)","7,829",2004.10.07,"3,000~4,000","2,700(확정)","7,829",,-,,,,,,,,,,,,
2004/03/25,한서제약,상장,"2,031","14,639","1,769",신흥증권,의약용 약제품 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/03/24,한국경제티브이,상장,"9,070","24,878","3,642",삼성증권,프로그램공급업,-~-,"10,600~13,000","10,600(확정)","5,151",-,"10,600~13,000","10,600(확정)","5,151",,-,,,,,,,,,,,,
2004/03/23,신성델타테크,상장,"3,630","62,520","2,631",하나증권,기타 가정용 전기기기 제조업,-~-,"1,700~2,200","1,700(확정)","3,298",-,"1,700~2,200","1,700(확정)","3,298",,-,,,,,,,,,,,,
2004/03/15,다날,상장,"2,145","46,656","5,103",LG투자증권,데이터베이스 및 온라인 정보제공,,,,,,,,,,,,,,,,,,,,,,
2004/03/04,코엔텍,상장,"20,000","30,314","4,322",동부증권,지정외 폐기물 처리업,,,,,,,,,,,,,,,,,,,,,,
2004/02/27,태양기전,상장,"1,813","37,286","8,365",교보증권,그외 기타 전자부품 제조업,2004.10.12~-,"16,000~21,000","14,000(확정)","21,984",2004.10.12,"16,000~21,000","14,000(확정)","21,984",,-,,,,,,,,,,,,
2004/02/27,모코코,상장,"1,550","12,702","1,580",동원증권,"기타 소프트웨어 자문, 개발 및 공",2004.10.12~-,"3,000~3,800","2,500(확정)","3,990",2004.10.12,"3,000~3,800","2,500(확정)","3,990",,-,,,,,,,,,,,,
2004/02/18,에이로직스,상장,"1,500","11,447","3,274",동원증권,전자집적회로 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/02/17,디에스엘시디,상장,"5,714","175,126","10,131",LG투자증권,액정표시장치 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/02/16,휘닉스피디이,상장,"8,694","51,538","6,295",한투증권,그외 기타 전자부품 제조업,,,,,,,,,,,,,,,,,,,,,,
2004/02/16,다윈텍,상장,"1,352","17,922","3,652",교보증권,전자집적회로 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/12/24,로커스테크놀로지스(엘텍),상장,"5,533",0,0,LG투자증권,"기타 소프트웨어 자문, 개발 및 공",,,,,,,,,,,,,,,,,,,,,,
2003/11/26,키움닷컴증권,상장,"50,000","150,867","6,606",동원증권,증권 중개업,,,,,,,,,,,,,,,,,,,,,,
2003/10/30,우성아이앤씨,상장,"2,100","31,971","3,670",한화증권,셔츠 및 체육복 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/10/29,디에이피,상장,"4,500","33,916","2,526",키움닷컴증권,인쇄회로판 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/10/27,씨앤드에스마이크로웨이브,상장,"3,950","23,036","1,585",키움닷컴증권,방송 및 무선통신기기 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/10/24,빛과전자,상장,"2,179","16,816",969,동원증권,김홍만 (金弘晩),,,,,,,,,,,,,,,,,,,,,,
2003/10/22,스포츠서울21,상장,"30,000","94,885","4,095",동원증권,신문 발행업,,,,,,,,,,,,,,,,,,,,,,
2003/10/17,스펙트럼디브이디,상장,"1,977","14,217","1,365",대우증권,일반 영화 및 비디오 제작업,,,,,,,,,,,,,,,,,,,,,,
2003/10/10,디지탈멀티텍,상장,"2,327","25,404","2,092",대신증권,"방송수신기 및 기타 영상, 음향기",,,,,,,,,,,,,,,,,,,,,,
2003/10/09,듀오백코리아,상장,"2,000","30,313","3,450",현대증권,그외 기타 가구 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/10/06,에스텍파마,상장,"2,000","5,324","1,460",동원증권,의약용 화합물 및 항생물질 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/10/02,태화일렉트론,상장,"2,365","13,753","1,141",동원증권,반도체 제조용 기계 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/09/30,아진종합식품,상장,"1,800","30,340","1,546",MERITZ증권,김치 및 유사 채소절임식품 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/09/29,와이비엠시사닷컴,상장,"3,400","12,058","2,501",동양증권,데이터베이스 및 온라인 정보제공,,,,,,,,,,,,,,,,,,,,,,
2003/09/29,엠텍비젼,상장,"2,522","7,327",375,대우증권,전자집적회로 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/09/25,삼원테크,상장,"1,200","15,261","2,259",동부증권,강관 제조업,,,,,,,,,,,,,,,,,,,,,,
2003/09/22,삼진엘앤디,상장,"2,728","60,436","3,040",교보증권,액정표시장치 제조업,,,,,,,,,,,,,,,,,,,,,,
